feature,importance_mean,importance_std
CHL_OC4ME_roll_mean_7,0.00419528179983204,0.0023966063593565015
ADG443_NN_roll_max_7,0.004118095958976298,0.000768592959342113
Oa16_reflectance_lag_1,0.00392301060157445,0.0032338314478849123
CHL_NN_R1_roll_min_14,0.003896475340409955,0.0012343657995269703
wind_speed_2m_roll_mean_28,0.0038817428196650018,0.0010052050784508423
wind_avg_roll_min_14,0.0038786769149222965,0.0027492588221011602
coverage_percent,0.0038406340265515924,0.0009244321682196073
Oa12_reflectance_roll_std_7,0.0037620368058226992,0.002066908558142465
water_level_lag_14,0.003717376728746613,0.004081545258363921
CHL_NN_R2,0.003699820494260564,0.01492393307587539
IWV_roll_max_14,0.0036863559308136116,0.0008390595061659094
CHL_NN_R1_roll_min_7,0.0036609731630305566,0.002996407437203981
water_level_lag_1,0.0036385345973680037,0.003415743240372311
A865_roll_max_7,0.0036240714786111906,0.0015743504076914546
Watt_per_m2,0.0036113128984672114,0.004619753139010021
AWND_lag_7,0.003545872961748264,0.0022159862171637437
Oa21_reflectance_roll_std_7,0.0035193399577293505,0.002724669561239018
AWND,0.0034523774707951203,0.0016351010278733277
water_level_lag_28,0.003403532331377912,0.0045828050024193726
PAR_roll_mean_28,0.00332456751195469,0.0008639026375512718
CHL_NN_R1_roll_std_14,0.0032660508187152713,0.0017861318258577696
CHL_OC4ME_roll_mean_28,0.003236077573722218,0.0016698563182185383
Watt_per_m2_roll_mean_28,0.0031012830496862432,0.002666697986585025
CHL_NN_R3_lag_1,0.0030325399691164103,0.0014651522991621095
air_temperature_roll_mean_14,0.0030266662635487496,0.0008771296325418194
Oa05_reflectance_roll_max_7,0.002975061660066114,0.00124363630288832
CHL_NN_R3_roll_mean_7,0.0029586277854908084,0.0020458069721288486
coverage_percent_roll_mean_14,0.002867957523820364,0.0016964004173179608
CHL_NN_R2_roll_min_14,0.002843275885830732,0.01747214690370947
temp_max_roll_std_7,0.00284168765661712,0.004794935217333333
CHLL_NN_TOTAL_lag_28,0.0028065880711494627,0.0010300429925167017
CHL_NN_R2_roll_mean_14,0.0027371315563604615,0.006769112688040756
air_pressure_roll_mean_28,0.0027290751226223707,0.005037274690115697
water_level,0.002703159471105421,0.004797764770465332
valid_pixels_roll_std_7,0.00267862097684759,0.00589818444059547
air_pressure_roll_mean_14,0.0025888474322228296,0.0033991819449042874
air_pressure_lag_14,0.002586569411049666,0.0019506602305379957
CI_index_roll_std_28,0.002584768623585365,0.001332569853102979
temp_min_roll_std_14,0.002541393163642036,0.0022246658368988686
T865_roll_mean_28,0.0025286995327572725,0.001318511951727044
CHL_NN_R1_roll_max_14,0.002444176848369706,0.001881986476543157
IWV_roll_std_28,0.002364272379144561,0.0010089325549096037
Oa01_reflectance_roll_std_28,0.002358155217691804,0.0022917149391563185
Oa09_reflectance_roll_max_7,0.0022958821538869413,0.002806365531427495
Oa21_reflectance_lag_7,0.0022785442316942016,0.0018729807714937938
coverage_percent_roll_max_28,0.002263330454489765,0.002383148467844664
IWV,0.002208106911094232,0.0013702850985051387
CHL_NN_R2_roll_min_7,0.0022010062426329746,0.0010374360904076667
water_level_roll_mean_28,0.0021704146599792916,0.004173252776678652
total_pixels_lag_14,0.002132497007477463,0.0015612652885486653
CHL_NN_R1_roll_mean_14,0.002105886387962208,0.0025945672236882132
air_temperature_roll_std_14,0.0020701860787858627,0.00885146675307343
water_temperature_roll_mean_7,0.002017693823006761,0.0007575513213517623
Oa21_reflectance_roll_std_14,0.001987495708446074,0.0008784085228146738
CHL_OC4ME,0.001974722744261781,0.0005891163742037095
CHL_OC4ME_lag_28,0.0019178795731478627,0.0020429884084311963
Oa07_reflectance_roll_min_7,0.0018838564489801258,0.002505009255869471
CHL_OC4ME_lag_7,0.0018625759625519934,0.0008184638407274973
Oa17_reflectance_roll_mean_7,0.0018602645103238836,0.0020490747086628638
total_pixels,0.0018465541664634878,0.0031869326253582526
AWND_lag_14,0.001830488607783165,0.0022188854405930463
Oa09_reflectance_roll_min_14,0.0017799277185738926,0.0013041432752607268
Oa03_reflectance_roll_mean_28,0.0017791236361623052,0.0025231846765915444
CI_index_roll_std_14,0.0017763811839850874,0.0016616524446957136
Watt_per_m2_lag_7,0.001759181668581622,0.0013580467099602652
IWV_roll_mean_14,0.0016924691445138417,0.0007301531692608434
CHLL_NN_TOTAL_roll_max_28,0.0016912462755986012,0.0006004314603517006
TSM_NN_roll_mean_7,0.0016871748256667817,0.0006163400718252069
Oa17_reflectance_lag_28,0.0016871561403724034,0.0006889720241938056
IWV_roll_min_14,0.0016772982729573282,0.0009240353925449198
AWND_roll_max_28,0.0016323351386660079,0.007816963116106431
temp_max_lag_28,0.001609109251494667,0.0012543028393036016
coverage_percent_lag_14,0.001562760272211472,0.003961603369451989
Oa01_reflectance_lag_7,0.0015574869329123774,0.0005726398833126387
Oa11_reflectance,0.0015388566930012893,0.000877244829167854
PAR_lag_14,0.0015286029139451429,0.0018344207730970382
Oa11_reflectance_roll_min_7,0.0015135800817472679,0.0008345304654797811
Watt_per_m2_roll_min_28,0.0014965793713105136,0.003921770038448633
Watt_per_m2_roll_mean_7,0.0014641302893334985,0.00234476400288773
temp_max_roll_max_28,0.0013497840608708955,0.005110395555835294
TSM_NN_lag_28,0.0013474490587441768,0.0006108166975712994
T865_roll_min_7,0.0012777401526608222,0.00031189332900729113
wind_avg_roll_mean_7,0.0012582918688108346,0.00047574535780637456
A865_roll_mean_7,0.0012566303096331667,0.0005527023809883658
total_pixels_roll_std_28,0.0012157356291514266,0.0007725288566341114
T865_roll_std_28,0.001193269971884403,0.0016908835264567098
wind_speed_2m_roll_mean_7,0.0011300182939831594,0.0017107688807131527
CHL_NN_R2_lag_14,0.0011211773469902652,0.0006564408969966766
CHLL_NN_TOTAL_roll_std_7,0.001119285190766517,0.00036394566940687326
ADG443_NN_roll_std_28,0.001074095790079843,0.0025502262269486565
T865_roll_max_7,0.0010647095955202968,0.001779702868143638
IWV_roll_std_14,0.001021068066625741,0.00044519052826163163
TSM_NN_lag_7,0.0010049857218304315,0.0018228850173772169
ADG443_NN_roll_mean_7,0.000989553499707707,0.0009297298382364836
Oa11_reflectance_roll_mean_14,0.0009739865044241736,0.0005498700032497209
CHL_NN_R2_roll_mean_7,0.0009613109435906431,0.0021407972831125133
precipitation,0.000920559150086575,0.0021592323513759688
CHLL_NN_TOTAL_roll_min_28,0.0009199277603374245,0.0053418067565773435
CHL_NN_R2_roll_max_28,0.0009051868442456534,0.0011940100150972135
Oa10_reflectance_lag_1,0.0008760834191188227,0.00013307513336651984
T865_lag_1,0.0008302353251623984,0.0007485763502500881
A865_lag_14,0.000800440674815972,0.00046280804413853245
water_temperature_roll_std_28,0.0007803938495329454,0.001813459930492919
ADG443_NN_roll_std_7,0.000741995159789699,0.0009325587530087303
A865_roll_max_28,0.000740381847947047,0.0005896929109361573
PAR_roll_max_7,0.0007393435827859563,0.0003119851373824909
TSM_NN_roll_mean_14,0.0007265845363146006,0.004923656585295543
wind_speed_2m_lag_28,0.0007088719305266445,0.0013234271459995335
CHL_NN_R3_roll_max_14,0.0006866706309208937,0.00020028555113214998
total_pixels_roll_std_14,0.0006587476212081888,0.0003145026727391154
water_level_roll_std_7,0.0006366662086145336,0.0026972706153904047
coverage_percent_roll_min_28,0.0006255149408312289,0.0002762506679042125
CI_index_roll_max_7,0.0006226513823710533,0.004873808127356535
Oa06_reflectance_roll_max_7,0.0006202997961672896,0.000421590295544435
precipitation_lag_7,0.0006066102253226458,0.00343265014785738
CI_index_roll_std_7,0.0006056006598876174,0.0005437274868667195
ADG443_NN_roll_min_7,0.0006031929730846653,0.0009221421048435027
temp_min_lag_28,0.0005988854456630222,0.0010974782663200613
TSM_NN_lag_14,0.000594911525984676,0.0011341133384271493
A865_roll_max_14,0.0005834890040372187,0.0003637670586021094
ADG443_NN_lag_14,0.000575651565819646,0.0027653761460092133
Oa02_reflectance_roll_min_28,0.0005615479305902671,0.0006402631504742016
Oa11_reflectance_lag_28,0.000560930237707824,0.00038458838611606837
CHL_NN_R3_roll_min_14,0.0005260467657212331,0.00018039959937175511
Oa05_reflectance_lag_7,0.0004957719681250694,0.000596900475516031
Oa07_reflectance_lag_7,0.00045485854739077956,0.0011402307312004493
valid_pixels_lag_7,0.00045260127806288073,0.0014989571829698734
water_temperature_roll_min_28,0.0004459440706742868,0.0011950017502424443
temp_min_lag_1,0.00044547882119658764,0.0012981582683924515
Oa10_reflectance_roll_std_7,0.00044336305775218856,0.0006010589737917411
valid_pixels_lag_14,0.00043550131581286954,0.00044495699213070467
wind_avg_lag_1,0.000433443380485965,0.003292846457246676
CI_index_lag_28,0.00043222179408761716,0.0008185440438376317
Oa06_reflectance_lag_14,0.00041708477443314074,0.00021994717455040138
Watt_per_m2_roll_mean_14,0.00041557794596074337,0.002184631133475054
wind_avg_roll_std_14,0.0004082797055768417,0.005287333232391292
IWV_lag_1,0.00039482217761688254,0.000582996530090934
Oa11_reflectance_roll_max_7,0.00038299203958893637,0.001218852590648324
T865,0.0003404968477191517,0.0010700278716537495
Oa08_reflectance_roll_std_7,0.00034046135025134205,0.0004539484670017524
Oa12_reflectance_lag_7,0.0003376589768481875,0.0003519763439583337
Oa16_reflectance_lag_7,0.0003363712821533138,0.000617592970677172
Oa10_reflectance_roll_mean_7,0.0003291894071260515,0.0004902594177871556
CHLL_NN_TOTAL_roll_max_14,0.000324271308270152,0.0025378140076793777
Oa01_reflectance_roll_std_7,0.0002721278732887189,0.004089593351828537
PAR_roll_min_7,0.00026100935713486707,0.0002441518972852279
Oa05_reflectance_roll_mean_28,0.0002601121174012455,0.0004913228884243542
CHL_NN_R3_lag_28,0.000252340775726001,0.0007759749266200041
precipitation_lag_28,0.00023105845785473811,0.0004947216895593378
coverage_percent_roll_max_14,0.0002308617622371667,0.0003203218446707486
coverage_percent_roll_min_7,0.00022004140726594734,0.00036489739312131424
Oa21_reflectance_lag_1,0.00021949568579344715,0.0009607350318362555
CHL_OC4ME_roll_std_7,0.00021940656126044898,0.0014392965377407394
air_temperature_roll_mean_28,0.00021533705972593965,0.00021875532192076872
CHL_NN_R3_lag_14,0.00021313723882818714,0.00028659576662326693
Oa08_reflectance_roll_min_14,0.00019711885465731883,0.0002884571241123731
CHLL_NN_TOTAL_lag_14,0.00019419037051493504,6.327461359533812e-05
CHL_NN_R1_roll_max_28,0.00019290705688446153,0.0002696961025860455
PAR_roll_mean_14,0.00018430450973290214,0.0005866878157839286
CHL_NN_R1,0.00017644860807823902,0.0007569295430613628
Oa05_reflectance_roll_max_14,0.00017484031287815505,0.0007840786125780172
CI_index_roll_min_7,0.00016133423694872918,0.000292443139349793
Oa06_reflectance_roll_mean_14,0.00016046288985243072,0.0002660975992078847
Oa16_reflectance_roll_min_28,0.00015707287018895677,0.0001790333755516224
KD490_M07_lag_14,0.0001535609440586061,8.358799052539308e-05
valid_pixels_roll_mean_7,0.00015138192694696961,0.0008603363041496524
ADG443_NN_roll_mean_14,0.00014370961393108672,0.0001138139255950089
valid_pixels_lag_28,0.00013728574897613476,0.0009520141933272031
Oa04_reflectance_roll_mean_14,0.00013151126877555263,0.0006336117943592544
Oa02_reflectance_lag_28,0.00010965251702153012,0.00024318069001753837
total_pixels_roll_mean_14,0.00010823840870819446,0.000782957743751488
TSM_NN_lag_1,9.751989605542022e-05,0.0002998276515457862
CHL_NN_R1_roll_max_7,9.611519174539396e-05,0.002296838632646989
water_temperature_lag_1,9.511583510417587e-05,0.0009928707593412616
T865_roll_std_7,8.517761792843359e-05,0.00017353243988413064
Oa05_reflectance_roll_min_7,7.834941435449493e-05,0.0003230429110880917
CI_index_lag_14,7.490910362850656e-05,0.00022472731088532232
coverage_percent_lag_7,6.969864345132137e-05,0.0010917262716471027
Oa17_reflectance_roll_max_7,5.826479679060803e-05,0.0003255653235617706
T865_roll_std_14,5.334326201573702e-05,0.00015978019956721767
Oa03_reflectance_roll_max_7,5.039021442736491e-05,0.000289517744533943
coverage_percent_is_missing,4.955220183031628e-05,0.00023634893921122214
CHL_NN_R2_roll_std_14,4.394935894644902e-05,0.001343021213209072
Oa11_reflectance_roll_mean_28,3.9937524541144855e-05,9.601812678296194e-05
CHLL_NN_TOTAL_lag_7,3.731695625610598e-05,0.0008579392058897765
CHL_OC4ME_lag_14,3.6267398467204616e-05,0.0006170481956325338
ADG443_NN_lag_7,3.1054521262419145e-05,9.316356378725744e-05
Oa02_reflectance,2.7976140572505416e-05,0.00040299942800094943
PAR_roll_std_7,1.8057654215963836e-05,0.0022742378109631397
CI_index,1.5316543190380117e-05,0.001417981092534815
rho_665_roll_std_14,0.0,0.0
PAR_roll_std_28,0.0,0.0
rho_665_roll_mean_14,0.0,0.0
rho_665_roll_std_7,0.0,0.0
rho_665_roll_max_7,0.0,0.0
rho_665_roll_min_14,0.0,0.0
rho_665_roll_max_14,0.0,0.0
rho_665_roll_min_7,0.0,0.0
rho_681_is_missing,0.0,0.0
rho_665_roll_mean_28,0.0,0.0
rho_681_roll_mean_7,0.0,0.0
Oa21_reflectance_is_missing,0.0,0.0
Oa21_reflectance_raw,0.0,0.0
rho_681_roll_mean_14,0.0,0.0
rho_681_roll_max_7,0.0,0.0
rho_681_roll_min_7,0.0,0.0
rho_681_roll_std_7,0.0,0.0
rho_681_lag_28,0.0,0.0
rho_665_roll_std_28,0.0,0.0
rho_681_lag_14,0.0,0.0
rho_681_lag_7,0.0,0.0
rho_681_lag_1,0.0,0.0
rho_681_raw,0.0,0.0
rho_665_roll_max_28,0.0,0.0
rho_665_roll_min_28,0.0,0.0
rho_665_roll_mean_7,0.0,0.0
rho_665_is_missing,0.0,0.0
PAR_roll_min_28,0.0,0.0
Oa21_reflectance_lag_14,0.0,0.0
CHLL_NN_TOTAL_roll_min_14,0.0,0.0
rho_681_roll_std_14,0.0,0.0
TSM_NN_roll_std_7,0.0,0.0
TSM_NN_raw,0.0,0.0
TSM_NN_roll_std_14,0.0,0.0
TSM_NN_roll_min_14,0.0,0.0
PAR_raw,0.0,0.0
TSM_NN_roll_std_28,0.0,0.0
PAR_is_missing,0.0,0.0
CHLL_NN_TOTAL_raw,0.0,0.0
CHLL_NN_TOTAL_roll_std_28,0.0,0.0
coverage_percent_raw,0.0,0.0
Oa21_reflectance_roll_std_28,0.0,0.0
Oa21_reflectance_roll_mean_28,0.0,0.0
CHLL_NN_TOTAL_is_missing,0.0,0.0
TSM_NN_is_missing,0.0,0.0
CHLL_NN_TOTAL_roll_std_14,0.0,0.0
Oa21_reflectance_roll_max_7,0.0,0.0
Oa21_reflectance_roll_min_7,0.0,0.0
Oa21_reflectance_roll_mean_7,0.0,0.0
AWND_raw,0.0,0.0
PAR_roll_std_14,0.0,0.0
PAR_roll_min_14,0.0,0.0
rho_665_raw,0.0,0.0
rho_665_lag_1,0.0,0.0
PAR_roll_max_28,0.0,0.0
rho_665_lag_7,0.0,0.0
rho_665_lag_14,0.0,0.0
rho_665_lag_28,0.0,0.0
CHLL_NN_TOTAL_roll_mean_14,0.0,0.0
valid_pixels_is_missing,0.0,0.0
rho_681_roll_min_14,0.0,0.0
wind_avg_is_missing,0.0,0.0
ADG443_NN_roll_max_28,0.0,0.0
wind_speed_2m_lag_14,0.0,0.0
Oa18_reflectance_roll_min_28,0.0,0.0
wind_speed_2m_raw,0.0,0.0
wind_speed_2m_is_missing,0.0,0.0
KD490_M07_is_missing,0.0,0.0
KD490_M07_raw,0.0,0.0
wind_avg_roll_max_14,0.0,0.0
KD490_M07_lag_7,0.0,0.0
wind_avg_raw,0.0,0.0
temp_min_roll_max_28,0.0,0.0
rho_681_roll_max_14,0.0,0.0
temp_min_roll_min_28,0.0,0.0
KD490_M07_roll_std_7,0.0,0.0
KD490_M07_roll_max_7,0.0,0.0
temp_min_roll_max_14,0.0,0.0
temp_min_roll_min_14,0.0,0.0
KD490_M07_roll_std_14,0.0,0.0
KD490_M07_roll_min_14,0.0,0.0
temp_min_roll_max_7,0.0,0.0
KD490_M07_roll_min_28,0.0,0.0
temp_min_raw,0.0,0.0
ADG443_NN_roll_mean_28,0.0,0.0
ADG443_NN_roll_max_14,0.0,0.0
wind_speed_2m_roll_max_14,0.0,0.0
ADG443_NN_roll_std_14,0.0,0.0
Watt_per_m2_is_missing,0.0,0.0
water_temperature_lag_7,0.0,0.0
Watt_per_m2_raw,0.0,0.0
water_temperature_raw,0.0,0.0
water_temperature_is_missing,0.0,0.0
A865_is_missing,0.0,0.0
A865_raw,0.0,0.0
water_level_raw,0.0,0.0
water_level_is_missing,0.0,0.0
A865_roll_min_7,0.0,0.0
A865_roll_mean_14,0.0,0.0
A865_roll_min_28,0.0,0.0
air_temperature_roll_max_7,0.0,0.0
ADG443_NN_is_missing,0.0,0.0
air_temperature_roll_mean_7,0.0,0.0
ADG443_NN_raw,0.0,0.0
air_temperature_raw,0.0,0.0
air_temperature_is_missing,0.0,0.0
air_pressure_raw,0.0,0.0
air_pressure_is_missing,0.0,0.0
wind_speed_2m_roll_max_28,0.0,0.0
temp_min_is_missing,0.0,0.0
temp_max_roll_max_14,0.0,0.0
T865_is_missing,0.0,0.0
rho_709_roll_min_28,0.0,0.0
rho_709_roll_mean_28,0.0,0.0
rho_709_roll_max_14,0.0,0.0
rho_709_roll_min_14,0.0,0.0
rho_709_roll_std_14,0.0,0.0
rho_709_roll_mean_14,0.0,0.0
rho_709_roll_max_7,0.0,0.0
rho_709_roll_min_7,0.0,0.0
rho_709_roll_std_7,0.0,0.0
rho_709_roll_mean_7,0.0,0.0
rho_709_lag_28,0.0,0.0
T865_roll_max_28,0.0,0.0
rho_709_lag_14,0.0,0.0
rho_709_lag_7,0.0,0.0
AWND_is_missing,0.0,0.0
rho_709_lag_1,0.0,0.0
rho_709_raw,0.0,0.0
rho_709_is_missing,0.0,0.0
rho_681_roll_max_28,0.0,0.0
rho_681_roll_min_28,0.0,0.0
rho_681_roll_std_28,0.0,0.0
rho_681_roll_mean_28,0.0,0.0
rho_709_roll_std_28,0.0,0.0
rho_709_roll_max_28,0.0,0.0
temp_max_roll_max_7,0.0,0.0
total_pixels_is_missing,0.0,0.0
T865_raw,0.0,0.0
T865_lag_28,0.0,0.0
temp_max_lag_7,0.0,0.0
temp_max_raw,0.0,0.0
temp_max_is_missing,0.0,0.0
precipitation_roll_min_28,0.0,0.0
precipitation_roll_min_14,0.0,0.0
precipitation_raw,0.0,0.0
precipitation_is_missing,0.0,0.0
T865_roll_max_14,0.0,0.0
valid_pixels_roll_max_14,0.0,0.0
valid_pixels_roll_max_7,0.0,0.0
valid_pixels_raw,0.0,0.0
water_temperature_roll_mean_14,0.0,0.0
total_pixels_roll_min_28,0.0,0.0
total_pixels_roll_mean_28,0.0,0.0
total_pixels_roll_max_14,0.0,0.0
total_pixels_roll_min_14,0.0,0.0
total_pixels_lag_28,0.0,0.0
T865_roll_min_28,0.0,0.0
total_pixels_raw,0.0,0.0
Oa18_reflectance_roll_max_28,0.0,0.0
Oa21_reflectance_roll_mean_14,0.0,0.0
Oa18_reflectance_roll_std_28,0.0,0.0
IWV_is_missing,0.0,0.0
Oa07_reflectance_roll_mean_14,0.0,0.0
Oa07_reflectance_roll_max_7,0.0,0.0
CHL_OC4ME_roll_max_14,0.0,0.0
Oa07_reflectance_roll_std_7,0.0,0.0
Oa07_reflectance_lag_28,0.0,0.0
Oa07_reflectance_lag_14,0.0,0.0
Oa07_reflectance_lag_1,0.0,0.0
CI_index_is_missing,0.0,0.0
CI_index_raw,0.0,0.0
CI_index_lag_1,0.0,0.0
Oa07_reflectance_raw,0.0,0.0
CI_index_roll_mean_7,0.0,0.0
Oa07_reflectance_is_missing,0.0,0.0
CI_index_roll_mean_14,0.0,0.0
CI_index_roll_min_14,0.0,0.0
Oa06_reflectance_roll_min_28,0.0,0.0
CI_index_roll_max_14,0.0,0.0
CI_index_roll_mean_28,0.0,0.0
Oa06_reflectance_roll_mean_28,0.0,0.0
Oa06_reflectance_roll_max_14,0.0,0.0
Oa06_reflectance_roll_min_14,0.0,0.0
Oa06_reflectance_roll_std_14,0.0,0.0
Oa06_reflectance_roll_std_7,0.0,0.0
Oa06_reflectance_roll_mean_7,0.0,0.0
Oa06_reflectance_lag_28,0.0,0.0
CI_index_roll_min_28,0.0,0.0
Oa06_reflectance_raw,0.0,0.0
CHL_OC4ME_roll_mean_14,0.0,0.0
Oa07_reflectance_roll_std_14,0.0,0.0
Oa07_reflectance_roll_min_14,0.0,0.0
Oa08_reflectance_roll_min_7,0.0,0.0
Oa08_reflectance_roll_min_28,0.0,0.0
Oa08_reflectance_roll_mean_28,0.0,0.0
Oa08_reflectance_roll_max_14,0.0,0.0
Oa08_reflectance_roll_std_14,0.0,0.0
CHL_NN_R2_roll_min_28,0.0,0.0
CHL_NN_R3_is_missing,0.0,0.0
Oa08_reflectance_roll_mean_14,0.0,0.0
Oa08_reflectance_roll_max_7,0.0,0.0
CHL_NN_R3_raw,0.0,0.0
CHL_NN_R3_roll_std_14,0.0,0.0
Oa02_reflectance_roll_std_14,0.0,0.0
CHL_NN_R3_roll_max_28,0.0,0.0
Oa08_reflectance_roll_mean_7,0.0,0.0
CHL_OC4ME_lag_1,0.0,0.0
Oa08_reflectance_lag_28,0.0,0.0
Oa08_reflectance_lag_14,0.0,0.0
Oa08_reflectance_lag_7,0.0,0.0
Oa08_reflectance_lag_1,0.0,0.0
Oa08_reflectance_raw,0.0,0.0
CHL_OC4ME_is_missing,0.0,0.0
Oa08_reflectance_is_missing,0.0,0.0
Oa07_reflectance_roll_max_28,0.0,0.0
CHL_OC4ME_raw,0.0,0.0
Oa07_reflectance_roll_min_28,0.0,0.0
Oa07_reflectance_roll_std_28,0.0,0.0
Oa07_reflectance_roll_mean_28,0.0,0.0
CI_index_roll_max_28,0.0,0.0
IWV_raw,0.0,0.0
Oa09_reflectance_is_missing,0.0,0.0
Oa06_reflectance_is_missing,0.0,0.0
Oa04_reflectance_is_missing,0.0,0.0
Oa01_reflectance_roll_max_7,0.0,0.0
Oa03_reflectance_roll_max_28,0.0,0.0
Oa01_reflectance_roll_mean_14,0.0,0.0
Oa01_reflectance_roll_std_14,0.0,0.0
Oa03_reflectance_roll_std_14,0.0,0.0
Oa03_reflectance_roll_mean_14,0.0,0.0
Oa01_reflectance_roll_min_14,0.0,0.0
Oa01_reflectance_roll_max_14,0.0,0.0
Oa02_reflectance_is_missing,0.0,0.0
Oa02_reflectance_raw,0.0,0.0
Oa03_reflectance_roll_mean_7,0.0,0.0
Oa03_reflectance_lag_28,0.0,0.0
Oa03_reflectance_lag_14,0.0,0.0
Oa02_reflectance_lag_1,0.0,0.0
Oa03_reflectance_lag_1,0.0,0.0
Oa03_reflectance_raw,0.0,0.0
Oa03_reflectance_is_missing,0.0,0.0
Oa02_reflectance_lag_7,0.0,0.0
Oa02_reflectance_lag_14,0.0,0.0
